"","ID","ID.Parc","Adresse.Complete","Type","Latitude","Longitude","Adresse.Rue","Adresse.Ville","Adresse.Province","Adresse.Postal"
"939","AAA-141","Édifice de la Haute-Ville Québec","700 boul. René-Lévesque Est, Québec, QC, G1R 5A9","Level2",46.80943,-71.218189,"700 boul. René-Lévesque Est","Québec","QC","G1R 5A9"
"940","AAA-157","Le 1000 de la Gauchetière","1000 de la Gauchetière, Montréal, QC, H3B 4W5","Level2",45.498097,-73.566167,"1000 de la Gauchetière","Montréal","QC","H3B 4W5"
"941","AAA-412","Powell River - City Hall","6910 Duncan St, Powell River, BC, V8A 1V4","Level2",49.835459,-124.524283,"6910 Duncan St","Powell River","BC","V8A 1V4"
"942","AAA-114","Aéroport Jean-Lesage","505 rue Principale, Québec, QC, G2G 0J4","Level2",46.791371,-71.381877,"505 rue Principale","Québec","QC","G2G 0J4"
"943","NBA-019","NB Power","527 King Street, Fredericton, NB, E3B 3T5","Level2",45.96091,-66.640811,"527 King Street","Fredericton","NB","E3B 3T5"
"944","AAA-515","Halton Hills - Acton Arena","415 Queen St., Acton, ON, L7J 2N2","Level2",43.642197,-80.026011,"415 Queen St.","Acton","ON","L7J 2N2"
"945","AAA-433","Oxford - 1250 bld. René-Lévesque O.","1250 boul. René-Lévesque, Montréal, QC, H3B 2G4","Level2",45.49756,-73.571169,"1250 boul. René-Lévesque","Montréal","QC","H3B 2G4"
"946","AAA-306","Okanagan College - Penticton Campus","583 Duncan Ave, West Penticton, BC, V2A 8E1","Level2",49.486946,-119.603652,"583 Duncan Ave","West Penticton","BC","V2A 8E1"
"947","AAA-153","Centre Rockland","2305 Rockland, Montréal, QC, H3P 3E9","Level2",45.528118,-73.647587,"2305 Rockland","Montréal","QC","H3P 3E9"
"948","AAA-514","La Plaza de la Mauricie","1 rue La Plaza-de-Mauricie, Shawinigan, QC, G9N 7C1","Level2",46.561878,-72.73948,"1 rue La Plaza-de-Mauricie","Shawinigan","QC","G9N 7C1"
"949","AAA-212","Centropolis","190 Promenade du Centropolis, Laval, QC, H7T 2Z6","Level2",45.560203,-73.74491,"190 Promenade du Centropolis","Laval","QC","H7T 2Z6"
"950","AAA-470","Mail Montenach","600 Boulevard Sir-Wilfrid-Laurier, Beloeil, QC, J3G 4J2","Level2",45.562671,-73.21066,"600 Boulevard Sir-Wilfrid-Laurier","Beloeil","QC","J3G 4J2"
"951","AAA-427","CrossChasm Technologies","2-60 Northland Road, Waterloo, ON, N2V 2B8","Level2",43.508371,-80.53106,"2-60 Northland Road","Waterloo","ON","N2V 2B8"
"952","AAA-177","Galeries de Hull","320 boul. St-Joseph, Gatineau, QC, J8Y 3Y8","Level2",45.441495,-75.731767,"320 boul. St-Joseph","Gatineau","QC","J8Y 3Y8"
"953","AAA-339","Computrol Fuel Systems","8537 Commerce Crt, Burnaby, BC, V5A 4N4","Level2",49.253943,-122.915125,"8537 Commerce Crt","Burnaby","BC","V5A 4N4"
"954","AAA-594","Benny & Co. - Chambly","880 Boulevard de Périgny, Chambly, QC, J3L 1W3","Level2",45.453666,-73.302287,"880 Boulevard de Périgny","Chambly","QC","J3L 1W3"
"955","AAB-00496","Morguard - Place Innovation Coop","2351 Boulevard Alfred Nobel, Saint-Laurent, QC, H4S 2A9","Level2",45.486358,-73.76329,"2351 Boulevard Alfred Nobel","Saint-Laurent","QC","H4S 2A9"
"956","AAA-195","Centre Les Rivières","4225 boul. des Forges, Trois-Rivières, QC, G8Y 1W2","Level2",46.35624,-72.587685,"4225 boul. des Forges","Trois-Rivières","QC","G8Y 1W2"
"957","AAA-332","City of Victoria - Bastion Square Parkade","575 Yates St, Victoria, BC, V8W 2Z6","Level2",48.426556,-123.369062,"575 Yates St","Victoria","BC","V8W 2Z6"
"958","AAA-345","District of Saanich - Commonwealth Place","4636 Elk Lake Drive, Victoria, BC, V8Z 5M1","Level2",48.501537,-123.388674,"4636 Elk Lake Drive","Victoria","BC","V8Z 5M1"
"959","AAA-276","Burnaby Association for Community Inclusion (BACI)","2702 Norland Avenue, Burnaby, BC, V5B 3A6","Level2",49.259821,-122.982448,"2702 Norland Avenue","Burnaby","BC","V5B 3A6"
"960","AAA-128","Galeries Rive-Nord","100 boul. Brien, Repentigny, QC, J6A 5N4","Level2",45.741203,-73.459367,"100 boul. Brien","Repentigny","QC","J6A 5N4"
"961","AAA-296","Okanagan College - Kelowna Campus","1000 K.L.O. Road, Kelowna, BC, V1Y 4X8","Level2",49.86132,-119.479902,"1000 K.L.O. Road","Kelowna","BC","V1Y 4X8"
"962","AAA-193","Okanagan College - Salmon Arm Campus","2552 10th Ave NE, Salmon Arm, BC, V1E 2S4","Level2",50.692869,-119.313179,"2552 10th Ave NE","Salmon Arm","BC","V1E 2S4"
"963","AAA-430","Oxford - Constitution Square Tower II","350 Albert St, Ottawa, ON, K1R 1A4","Level2",45.41825074,-75.70313614,"350 Albert St","Ottawa","ON","K1R 1A4"
"964","AAB-00215","NB Power - Parking Lot - Smart Charging","515 King Street, Fredericton, NB, E3B 3T3","Level2",45.961422,-66.64092,"515 King Street","Fredericton","NB","E3B 3T3"
"965","AAA-155","Centropolis","190 Promenade du Centropolis, Laval, QC, H7T 2Z6","Level2",45.56167,-73.745374,"190 Promenade du Centropolis","Laval","QC","H7T 2Z6"
"966","AAA-563","Benny & Co. - Sherbrooke","2015 12e Avenue N, Sherbrooke, QC, J1E 4J5","Level2",45.434911,-71.868825,"2015 12e Avenue N","Sherbrooke","QC","J1E 4J5"
"967","AAA-489","NB - Saint John Energy","75 Carleton street, Saint John, NB, E2L 2Z2","Level2",45.276142,-66.06207,"75 Carleton street","Saint John","NB","E2L 2Z2"
"968","AAA-154","Place Ville-Marie","4 Place Ville-Marie, Montréal, QC, H3B 2E7","Level2",45.501046,-73.569555,"4 Place Ville-Marie","Montréal","QC","H3B 2E7"
"969","AAB-10545","BC Easy Park - Pacific Centre 2","701 W Georgia St, Vancouver, BC, V7Y 1G5","Level2",49.284989,-123.11607,"701 W Georgia St","Vancouver","BC","V7Y 1G5"
"970","AAA-521","IGA Chambly","3500 boul. Fréchette, Chambly, QC, J3L 6Y5","Level2",45.430777,-73.30595,"3500 boul. Fréchette","Chambly","QC","J3L 6Y5"
"971","AAA-284","Thompson Rivers University - Williams Lake","1250 Western Avenue, Williams Lake, BC, V2G 1H7","Level2",52.149962,-122.153308,"1250 Western Avenue","Williams Lake","BC","V2G 1H7"
"972","AAA-379","AddÉnergie - Mississauga","7420 Airport Road West suite 106, Mississauga, ON, L4T 4E5","Level2",43.711733,-79.653956,"7420 Airport Road West suite 106","Mississauga","ON","L4T 4E5"
"973","AAA-166","Place Ste-Foy","2450 boul. Laurier, Québec, QC, G1V 2L1","Level2",46.773429,-71.28117,"2450 boul. Laurier","Québec","QC","G1V 2L1"
"974","AAA-367","Pharmacie Dany Bergeron","19-A 1ère avenue Ouest, Mont-Louis, QC, G0E 1T0","Level2",49.22884,-65.73517,"19-A 1ère avenue Ouest","Mont-Louis","QC","G0E 1T0"
"975","AAA-125","Le 1000 de la Gauchetière","1000 de la Gauchetière, Montréal, QC, H3B 4W5","Level2",45.498097,-73.566167,"1000 de la Gauchetière","Montréal","QC","H3B 4W5"
"976","AAA-319","Nanaimo Regional General Hospital","1200 Dufferin Crescent, Nanaimo, BC, V9S 2B7","Level2",49.184272,-123.969497,"1200 Dufferin Crescent","Nanaimo","BC","V9S 2B7"
"977","AAA-273","City of Parksville - Public Library","100 E Jensen Ave, Parksville, BC, V9P 1K3","Level2",49.31768311,-124.3117949,"100 E Jensen Ave","Parksville","BC","V9P 1K3"
"978","AAA-300","Okanagan College - Salmon Arm Campus","2552 10th Ave NE, Salmon Arm, BC, V1E 2S4","Level2",50.692869,-119.313179,"2552 10th Ave NE","Salmon Arm","BC","V1E 2S4"
"979","AAA-469","Mail Montenach","600 Boulevard Sir-Wilfrid-Laurier, Beloeil, QC, J3G 4J2","Level2",45.562671,-73.21066,"600 Boulevard Sir-Wilfrid-Laurier","Beloeil","QC","J3G 4J2"
"980","AAB-00490","Morguard - Place Innovation Coop 2","2311 Boulevard Alfred Nobel, Saint-Laurent, QC, H4S 2B6","Level2",45.484054,-73.761334,"2311 Boulevard Alfred Nobel","Saint-Laurent","QC","H4S 2B6"
"981","AAA-291","Thompson Rivers University - Parking lot F","900 McGill Road, Kamloops, BC, V2C 0C8","Level2",50.671108,-120.365312,"900 McGill Road","Kamloops","BC","V2C 0C8"
"982","AAA-254","Port Alberni - Victoria Quay","4406 Victoria Quay, Port Alberni, BC, V9Y 6G3","Level2",49.256414,-124.812663,"4406 Victoria Quay","Port Alberni","BC","V9Y 6G3"
"983","AAB-10028","Sépaq - Plage Stukely","3321 Chemin du Parc, Canton d'Orford, QC, J0E 7A2","Level2",45.361877,-72.232347,"3321 Chemin du Parc","Canton d'Orford","QC","J0E 7A2"
"984","AAA-10250","Stationnement S-4 (Pavillon Garaga)","1055 116ieme rue, St-Georges-de-Beauce, QC, G5Y 3G1","Level2",46.126954,-70.669175,"1055 116ieme rue","St-Georges-de-Beauce","QC","G5Y 3G1"
"985","AAB-00049","Tim Hortons #532 - Oakville","111 Cross Ave, Oakville, ON, L6J 2W7","Level2",43.454605,-79.68654,"111 Cross Ave","Oakville","ON","L6J 2W7"
"986","AAB-10025","Sépaq - Plage Stukely","3321 Chemin du Parc, Canton d'Orford, QC, J0E 7A2","Level2",45.361877,-72.232347,"3321 Chemin du Parc","Canton d'Orford","QC","J0E 7A2"
"987","AAA-516","Pneus Rattée Chalesbourg","7540 boul. Henri-Bourassa, Québec, QC, G1H 3E6","Level2",46.859599,-71.263821,"7540 boul. Henri-Bourassa","Québec","QC","G1H 3E6"
"988","AAA-357","Powell River - Westview Harbor","6910 Wharf St, Powell River, BC, V8A 1T9","Level2",49.838206,-124.528817,"6910 Wharf St","Powell River","BC","V8A 1T9"
"989","AAA-423","Stationnement SDA (public)","4101 rue Molson, Montréal, QC, H1Y 3L1","Level2",45.54183908,-73.56427808,"4101 rue Molson","Montréal","QC","H1Y 3L1"
"990","AAB-10591","SJHC - Sunnyside","30 The Queensway, Toronto, ON, M6R 1B5","Level2",43.639435,-79.448878,"30 The Queensway","Toronto","ON","M6R 1B5"
"991","AAB-10017","Sépaq - Camping Stukely","3321 Chemin du Parc, Canton d'Orford, QC, J1X 7A2","Level2",45.358245,-72.239822,"3321 Chemin du Parc","Canton d'Orford","QC","J1X 7A2"
"992","AAA-473","Alexis Nihon","1500 Avenue Atwater, Montréal, QC, H3Z 1X5","Level2",45.488728,-73.58551,"1500 Avenue Atwater","Montréal","QC","H3Z 1X5"
"993","AAA-350","Mapleview Shopping Centre","900 Maple Ave, Burlington, ON, L7S 2J8","Level2",43.326579,-79.819922,"900 Maple Ave","Burlington","ON","L7S 2J8"
"994","AAB-00211","NB Power - Parking Lot - Smart Charging","515 King Street, Fredericton, NB, E3B 3T3","Level2",45.961422,-66.64092,"515 King Street","Fredericton","NB","E3B 3T3"
"995","AAA-088","L'Atrium - Stationnement côté ouest","5700 4e avenue Ouest, Québec, QC, G1H 6R1","Level2",46.847184,-71.263225,"5700 4e avenue Ouest","Québec","QC","G1H 6R1"
"996","AAA-150","Le 1000 de la Gauchetière","1000 de la Gauchetière, Montréal, QC, H3B 4W5","Level2",45.498097,-73.566167,"1000 de la Gauchetière","Montréal","QC","H3B 4W5"
"997","AAA-297","Country Club Centre","3200 North Island Highway, Nanaimo, BC, V9T 1W1","Level2",49.205775,-124.004606,"3200 North Island Highway","Nanaimo","BC","V9T 1W1"
"998","AAB-00653","Suites Laviolette","7201 Rue Notre-Dame Ouest, Trois-Rivières, QC, G9B 1W2","Level2",46.313161,-72.574032,"7201 Rue Notre-Dame Ouest","Trois-Rivières","QC","G9B 1W2"
"999","AAA-265","Camosun College - Interurban Campus","4461 Interurban Rd, Victoria, BC, V9E 2C1","Level2",48.492102,-123.415568,"4461 Interurban Rd","Victoria","BC","V9E 2C1"
"1000","AAA-232","Carrefour Rimouski","419 boulevard Jessop, Rimouski, QC, G5L 0A1","Level2",48.466587,-68.512326,"419 boulevard Jessop","Rimouski","QC","G5L 0A1"
"1001","AAB-00216","NB Power - Parking Lot - Smart Charging","515 King Street, Fredericton, NB, E3B 3T3","Level2",45.961422,-66.64092,"515 King Street","Fredericton","NB","E3B 3T3"
"1002","AAA-324","Computrol Fuel Systems","8537 Commerce Crt, Burnaby, BC, V5A 4N4","Level2",49.255062,-122.914,"8537 Commerce Crt","Burnaby","BC","V5A 4N4"
"1003","AAA-234","City of Parksville - Community Park","Corfield St N & Island Hwy E, Parksville, BC, V9P 2H3","Level2",49.322474,-124.310308,"Corfield St N & Island Hwy E","Parksville","BC","V9P 2H3"
"1004","AAA-580","CSP - Centre administratif Roberval","1740 rue Roberval, Saint-Bruno-de-Montarville, QC, J3V 3R3","Level2",45.523376,-73.339185,"1740 rue Roberval","Saint-Bruno-de-Montarville","QC","J3V 3R3"
"1005","AAA-441","IGA Rimouski","395 Avenue Sirois, Rimouski, QC, G5L 8R2","Level2",48.435253,-68.52387,"395 Avenue Sirois","Rimouski","QC","G5L 8R2"
"1006","AAA-131","Centre Les Rivières","4225 boul. des Forges, Trois-Rivières, QC, G8Y 1W2","Level2",46.35624,-72.587685,"4225 boul. des Forges","Trois-Rivières","QC","G8Y 1W2"
"1007","AAA-485","Hôpital de St-Georges","1515 17ieme rue, St-Georges, QC, G5Y 4T8","Level2",46.110251,-70.68528,"1515 17ieme rue","St-Georges","QC","G5Y 4T8"
"1008","AAA-475","Centre Laval","1600 Boul. Le Corbusier, Laval, QC, H7S 1Y9","Level2",45.56265652,-73.73145251,"1600 Boul. Le Corbusier","Laval","QC","H7S 1Y9"
"1009","AAA-340","Yarrow Ecovillage","42312 Yarrow Central Rd, Chilliwack, BC, V2R 5E2","Level2",49.081564,-122.053447,"42312 Yarrow Central Rd","Chilliwack","BC","V2R 5E2"
"1010","AAA-482","St-Hubert - Rockland","9071 County Road 17, Rockland, ON, K4K 0B2","Level2",45.543602,-75.304256,"9071 County Road 17","Rockland","ON","K4K 0B2"
"1011","AAA-10251","Stationnement S-4 (Pavillon Garaga)","1055 116ieme rue, St-Georges-de-Beauce, QC, G5Y 3G1","Level2",46.126954,-70.669175,"1055 116ieme rue","St-Georges-de-Beauce","QC","G5Y 3G1"
"1012","AAA-570","Benny & Co. - L'Ange-Gardien","109 Route 235, L'Ange-Gardien, QC, J0E 1E0","Level2",45.36283,-72.934252,"109 Route 235","L'Ange-Gardien","QC","J0E 1E0"
"1013","AAA-185","District of Saanich - Gordon Head Recreation Ctr","4100 Lambrick Way, Victoria, BC, V8N 5R3","Level2",48.47827,-123.32976,"4100 Lambrick Way","Victoria","BC","V8N 5R3"
"1014","AAB-10054","BC Hydro - Edmonds Smart Charging","6911 Southpoint Dr., Burnaby, BC, V3N 4X8","Level2",49.210793,-122.957519,"6911 Southpoint Dr.","Burnaby","BC","V3N 4X8"
"1015","AAA-592","CSP - Secondaire Chambly","535 Boul. Brassard, Chambly, QC, J3L 6H3","Level2",45.448736,-73.30189,"535 Boul. Brassard","Chambly","QC","J3L 6H3"
"1016","AAA-186","Place Ste-Foy","2450 boul. Laurier, Québec, QC, G1V 2L1","Level2",46.773429,-71.28117,"2450 boul. Laurier","Québec","QC","G1V 2L1"
"1017","AAA-174","Galeries de Hull","320 boul. St-Joseph, Gatineau, QC, J8Y 3Y8","Level2",45.441495,-75.731767,"320 boul. St-Joseph","Gatineau","QC","J8Y 3Y8"
"1018","AAA-214","Place Montréal Trust","1500 avenue McGill College, Montréal, QC, H3A 3J5","Level2",45.50333,-73.57361,"1500 avenue McGill College","Montréal","QC","H3A 3J5"
"1019","AAB-00026","CrossChasm Technologies","2-60 Northland Road, Waterloo, ON, N2V 2B8","Level2",43.508371,-80.53106,"2-60 Northland Road","Waterloo","ON","N2V 2B8"
"1020","AAB-00493","Morguard - Place Innovation Coop","2351 Boulevard Alfred Nobel, Saint-Laurent, QC, H4S 2A9","Level2",45.486358,-73.76329,"2351 Boulevard Alfred Nobel","Saint-Laurent","QC","H4S 2A9"
"1021","AAA-188","Galeries Rive-Nord","100 boul. Brien, Repentigny, QC, J6A 5N4","Level2",45.741203,-73.459367,"100 boul. Brien","Repentigny","QC","J6A 5N4"
"1022","AAA-348","Thompson Rivers University - Parking lot F","900 McGill Road, Kamloops, BC, V2C 0C8","Level2",50.671108,-120.365312,"900 McGill Road","Kamloops","BC","V2C 0C8"
"1023","AAA-270","City of Parksville - Public Library","100 E Jensen Ave, Parksville, BC, V9P 1K3","Level2",49.31768311,-124.3117949,"100 E Jensen Ave","Parksville","BC","V9P 1K3"
"1024","AAA-400","Porte et Fenêtres de l'est inc.","6051 rue Notre-Dame Est, Montréal, QC, H1N 2E8","Level2",45.569568,-73.521838,"6051 rue Notre-Dame Est","Montréal","QC","H1N 2E8"
"1025","AAA-308","ARC Salmon Arm Gas Bar","3100 10 Ave NE, Salmon Arm, BC, V1E 2S2","Level2",50.706545,-119.249163,"3100 10 Ave NE","Salmon Arm","BC","V1E 2S2"
"1026","AAA-444","Carrefour Charlesbourg","8500 Boulevard Henri-Bourassa, Québec, QC, G1G 5X1","Level2",46.865984,-71.270339,"8500 Boulevard Henri-Bourassa","Québec","QC","G1G 5X1"
"1027","AAA-250","Canadian Tire - 26 SW Marine Drive Vancouver","26 SW Marine Drive, Vancouver, BC, V5X 0A7","Level2",49.210666,-123.107514,"26 SW Marine Drive","Vancouver","BC","V5X 0A7"
"1028","AAB-00044","Gestion Canderel","1052 de la Montagne, Montréal, QC, H3G 2W2","Level2",45.49618177,-73.57180749,"1052 de la Montagne","Montréal","QC","H3G 2W2"
"1029","AAA-081","Montréal - Marché Central","8791 de l’Acadie, Montréal, QC, H4N 3K1","Level2",45.53175656,-73.64967541,"8791 de l’Acadie","Montréal","QC","H4N 3K1"
"1030","AAA-140","Centre de commerce mondial de Montréal","747 rue Square Victoria, Montréal, QC, H2Y 3Y9","Level2",45.502106,-73.560807,"747 rue Square Victoria","Montréal","QC","H2Y 3Y9"
"1031","AAA-440","Oxford - 1250 bld. René-Lévesque O.","1250 boul. René-Lévesque, Montréal, QC, H3B 2G4","Level2",45.49756,-73.571169,"1250 boul. René-Lévesque","Montréal","QC","H3B 2G4"
"1032","AAB-10077","Caisse Desjardins Nouvelle-Acadie","4 rue Beaudry, Saint-Jacques, QC, J0K 2R0","Level2",45.948915,-73.57322,"4 rue Beaudry","Saint-Jacques","QC","J0K 2R0"
"1033","AAB-10029","Sépaq - Camping Stukely","3321 Chemin du Parc, Canton d'Orford, QC, J0E 7A2","Level2",45.358245,-72.239822,"3321 Chemin du Parc","Canton d'Orford","QC","J0E 7A2"
"1034","AAA-468","Place Longueuil","825 rue Saint-Laurent Ouest, Longueuil, QC, J4K 2V1","Level2",45.528537,-73.516841,"825 rue Saint-Laurent Ouest","Longueuil","QC","J4K 2V1"
"1035","AAA-314","City of Victoria - View Street Parkade","743 View St, Victoria, BC, V8W 1J8","Level2",48.425103,-123.363773,"743 View St","Victoria","BC","V8W 1J8"
"1036","AAB-10544","BC Easy Park - Pacific Centre 2","701 W Georgia St, Vancouver, BC, V7Y 1G5","Level2",49.284989,-123.11607,"701 W Georgia St","Vancouver","BC","V7Y 1G5"
"1037","AAA-126","Le 1000 de la Gauchetière","1000 de la Gauchetière, Montréal, QC, H3B 4W5","Level2",45.498097,-73.566167,"1000 de la Gauchetière","Montréal","QC","H3B 4W5"
"1038","AAA-334","Port Alberni - Harbour Quay","2900 Harbour Rd, Port Alberni, BC, V9Y 7X2","Level2",49.234651,-124.81381,"2900 Harbour Rd","Port Alberni","BC","V9Y 7X2"
"1039","AAA-304","MJB Auto","2701 Alberni Hwy, Coombs, BC, V0R 1M0","Level2",49.303513,-124.45275,"2701 Alberni Hwy","Coombs","BC","V0R 1M0"
"1040","AAA-136","Place Ste-Foy","2450 boul. Laurier, Québec, QC, G1V 2L1","Level2",46.773429,-71.28117,"2450 boul. Laurier","Québec","QC","G1V 2L1"
"1041","AAA-162","Galeries de Hull","320 boul. St-Joseph, Gatineau, QC, J8Y 3Y8","Level2",45.441495,-75.731767,"320 boul. St-Joseph","Gatineau","QC","J8Y 3Y8"
"1042","AAA-410","La Clef des Champs","345 boulevard Honorius-Charbonneau, Mont-Saint-Hilaire, QC, J3H 5H6","Level2",45.562981,-73.18859,"345 boulevard Honorius-Charbonneau","Mont-Saint-Hilaire","QC","J3H 5H6"
"1043","AAC-00005","SJHC - DCFC - Tranquility Entrance","30 The Queensway, Toronto, ON, M6R 1B5","FastDC",43.639487,-79.450414,"30 The Queensway","Toronto","ON","M6R 1B5"
"1044","AAA-240","Gleneagles Community Centre","6262 Marine Dr, West Vancouver, BC, V7W 2S5","Level2",49.363653,-123.278108,"6262 Marine Dr","West Vancouver","BC","V7W 2S5"
"1045","AAA-385","Alt Hotel Toronto Airport","6080 Viscount Road, Mississauga, ON, L4V 0A1","Level2",43.69219,-79.61991,"6080 Viscount Road","Mississauga","ON","L4V 0A1"
"1046","AAA-438","Oxford - 1100 bld. René-Lévesque O.","1100 boul. René-Lévesque, Montréal, QC, H3B 2G4","Level2",45.49807,-73.570328,"1100 boul. René-Lévesque","Montréal","QC","H3B 2G4"
"1047","AAA-409","Oxford - Constitution Square Tower II","350 Albert St, Ottawa, ON, K1R 1A4","Level2",45.41825074,-75.70313614,"350 Albert St","Ottawa","ON","K1R 1A4"
"1048","AAA-117","Centre de commerce mondial de Montréal","747 rue Square Victoria, Montréal, QC, H2Y 3Y9","Level2",45.502106,-73.560807,"747 rue Square Victoria","Montréal","QC","H2Y 3Y9"
"1049","AAA-418","Best Western Plus Chateau Granville","1100 Granville St., Vancouver, BC, V6Z 2B6","Level2",49.27771472,-123.1246575,"1100 Granville St.","Vancouver","BC","V6Z 2B6"
"1050","AAA-133","Mail Champlain","2151 boul. Lapinière, Brossard, QC, J4W 2T5","Level2",45.470454,-73.472167,"2151 boul. Lapinière","Brossard","QC","J4W 2T5"
"1051","AAA-426","Carrefour de l'Estrie - Porte S-7","3050 Boul de Portland, Sherbrooke, QC, J1L 1K1","Level2",45.40098166,-71.95346557,"3050 Boul de Portland","Sherbrooke","QC","J1L 1K1"
"1052","AAA-312","ARC Salmon Arm Gas Bar","3100 10 Ave NE, Salmon Arm, BC, V1E 2S2","Level2",50.706545,-119.249163,"3100 10 Ave NE","Salmon Arm","BC","V1E 2S2"
"1053","AAB-10068","Morguard - Place Innovation Coop","2351 Boulevard Alfred Nobel, Saint-Laurent, QC, H4S 2A9","Level2",45.486358,-73.76329,"2351 Boulevard Alfred Nobel","Saint-Laurent","QC","H4S 2A9"
"1054","AAA-164","Carrefour Saint-Georges","8585 boul. Lacroix, St-Georges, QC, G5Y 5L6","Level2",46.133566,-70.697129,"8585 boul. Lacroix","St-Georges","QC","G5Y 5L6"
"1055","AAA-349","Thompson Rivers University - Parking lot C","900 McGill Road, Kamloops, BC, V2C 0C8","Level2",50.670113,-120.363089,"900 McGill Road","Kamloops","BC","V2C 0C8"
"1056","AAA-036","Méribec - Espace Palladium","2327 boul. du Versant Nord, Québec, QC, G1N 4C2","Level2",46.79125,-71.287345,"2327 boul. du Versant Nord","Québec","QC","G1N 4C2"
